4063002086607643e-20	7548888023843171e-20	60709212047098357e-21	2629084854509637e-20	5850298705696948e-20	55338771794488736e-21	41898360656120444e-21	60582604176496874e-21	5138813178854491e-20	5576937850418799e-20	631532167030642e-19	4016873147142747e-20	2871844892231529e-20	46204891737589024e-21	49884372302013104e-21	33417342677240285e-21	43801189408430735e-21	777632845787795e-19	6621163486980124e-20	4152324831324021e-20	5679270876697983e-20	36957120850837e-18	805890034472079e-19	26785994554062246e-21	43765232852769346e-21	5004859205189765e-20	41030677480950854e-21	3724543922938345e-20	6932686137714975e-20	5356566173950045e-20	3863334453600799e-20	4863898637539461e-20	55042059980781124e-21	4299438547324752e-20	5378150467186703e-20	5645373333022525e-20	5200685403683658e-20	4034071867589352e-20	5695580199882138e-20	5626501806823675e-20	22467546724832304e-21	35157353071117253e-21	4654079458173253e-20	6625595908558719e-20	40402915620828096e-21	8568490552553599e-20	3201894838167031e-20	6342384262094838e-20	45530473735734377e-21	45071656576457214e-21	42611524232064336e-21	56494709060362296e-21	4484494415300932e-20	5964911654007648e-20	3860742240018859e-20	4505869664413023e-20	6017780103047752e-20	52660138770022194e-21	41278083627270677e-21	59711933605407106e-21	5152130483225198e-20	55391821516964074e-21	7015531083675764e-20	4403308788009242e-20	5638386620251673e-20	4987868276559697e-20	6325035004673947e-20	38749126062070584e-21	5433532488667837e-20	563479189920814e-19	5650574176118049e-20	5831489966322622e-20	4132152754471178e-20	51420277814251786e-21	57921599175419665e-21	6511936447249113e-20	3091316565190891e-20	52268173706438375e-21	4977164270354571e-20	44435843373128506e-21	4989800778803695e-20	6025267887304483e-20	800447193363412e-19	5804223650601557e-20	6484159007820665e-20	5541869948778135e-20	6775194548356111e-20	4865807134951237e-20	4437674085263134e-20	6516703257616169e-20	5873894876280617e-20	4669157666394519e-20	4527695273480372e-20	49214332824146275e-21	28703782855824606e-21	43968017331262134e-21	4414339973417777e-20	4805399645389627e-20	6026066382680939e-20	4756956032093666e-20	4651187038784257e-20	3744521469812634e-20	52350555035142e-18	5717547316689507e-20	4546878437404656e-20	4719298222881343e-20	46315523116572276e-21	53785738222543785e-21	3958129780617411e-20	3985794740272274e-20	51939424030917934e-21	4122004857045055e-20	5181790271646421e-20	488997357097884e-19	5648679384598201e-20	6509796194674453e-20	4382733569248352e-20	40336804900064556e-21	662075473242165e-19	3020691153305399e-20	41123142624049255e-21	4374778253174835e-20	59750630005747985e-21	6668757927114853e-20	4321253988199065e-20	5884494224078874e-20	49082850896427044e-21	5890856042796834e-20	48591555977633536e-21	4544113299173483e-20	4138994824230223e-20	3285959348437518e-20	4961865832585379e-20	50010921834253554e-21	3541275136317822e-20	4510488806252751e-20	4557863622476806e-20	41918882013528e-18	4427110613432862e-20	6555648962756204e-20	63546982020452e-18	5427144197867102e-20	5237980627578051e-20	5671938569981753e-20	4486355667518254e-20	6156287598291096e-20	580893771061826e-19	4648297076243753e-20	6380525493290609e-20	4205570676593981e-20	4981303601809062e-20	50678827728890954e-21	6075082628907432e-20	50029010089427556e-21	6218571751605378e-20	572211769942925e-19	58124733069903325e-21	5522494968961147e-20	6365571903263073e-20	6466857856594594e-20	4868350918507974e-20	6849808178702646e-20	2849439563154764e-20	741898574107079e-19	54491197916527944e-21	45622517372249234e-21	6155906729839673e-20	42926612326118164e-21	6298989593857207e-20	6715385789310084e-20	48483803815321816e-21	7173380456165348e-20	5442103711929429e-20	3416077766814113e-20	4377642826287783e-20	5186559038538369e-20	3479492902537479e-20	47417125805409876e-21	4776602486453312e-20	5852125057395314e-20	53043864926489724e-21	4103684736878429e-20	4554611903373791e-20	42608216617000585e-21	4177615236207154e-20	6675072734900683e-20	4251584917267853e-20	5449825700618889e-20	56955777771629646e-21	61010580730327745e-21	5461762178138541e-20	4215914296511584e-20	7264541422280229e-20	6452338056850491e-20	7496679148496568e-20	5535300458379174e-20	5406348918328859e-20	4319641113812322e-20	4198001951902629e-20	5071348652433979e-20	56448446984918966e-21	48773700561455915e-21	36884611944421556e-21	674262087549451e-19	49237392477782455e-21	49588785113049084e-21	4415211207976998e-20	358884139174992e-19	6280815581906479e-20	5572602875333421e-20	4974325380013237e-20	48184156197005564e-21	4892927022422159e-20	53323163496613354e-21	701858173132345e-19	6238978771975762e-20	534882770437765e-19	63151453901015e-18	3726184924958288e-20	4686902397635601e-20	6684688435917284e-20	3248754367199117e-20	44217191968137594e-21	53240257586768916e-21	55131093079699145e-21	6694503622264072e-20	53682445710654276e-21	5674333981929985e-20	51340638332775736e-21	8988461421727948e-20	4294134327978278e-20	41474398695269226e-21	60287901770400974e-21	5126202619017393e-20	4065110710605749e-20	5861844384072567e-20	7498647345491181e-20	51509721573594866e-21	54726100355153845e-21	54470228485859856e-21	440441678499995e-19	4343245927623328e-20	5096485853614563e-20	5216729647575508e-20	57705648255139304e-21	5626152185198049e-20	500622964708534e-19	41048553848922085e-21	5230933660567009e-20	42165160816113566e-21	54229148478566904e-21	2960193387992666e-20	55323261934681504e-21	5139803388429289e-20	60343462845748166e-21	664044035447481e-19	5571525837487793e-20	44527331044072454e-21	3758994456044975e-20	6867278372764769e-20	470410751291066e-19	47826642635198005e-21	3773895266519403e-20	46034361116230885e-21	3509927351680367e-20	34700738370477746e-21	6396775182496747e-20	3956401794993125e-20	53676910570611444e-21	41484941573580346e-21	4756267718598122e-20	44341966586996296e-21	6218186194662118e-20	50449513501034626e-21	45867947393086155e-21	6515989115626558e-20	4560739207215395e-20	5924472639430432e-20	58346857083776876e-21	499113931013622e-19	3987659695968686e-20	6004094475080928e-20	48883576859862625e-21	38448514733139e-18	7240349694771897e-20	54899162125726436e-21	4932192140355823e-20	515276902359648e-19	50278947033079075e-21	4861698025646398e-20	26743013466472123e-21	4064025029788683e-20	36639306056343984e-21	5250789048003865e-20	4529574416475057e-20	5382676017855e-17	7087084988907171e-20	5506526749796037e-20	52330468513547716e-21	5925125120931901e-20	44880733866638794e-21	6402657568825348e-20	5277412838875055e-20	5784572250566022e-20	37769129236912754e-21	6224132322531735e-20	48881037007005806e-21	52401737143976896e-21	6111388463075324e-20	3759277765905037e-20	4039894741361905e-20	5568853602074636e-20	5074657211706488e-20	6205753377991745e-20	6853462495386624e-20	3989864277656284e-20	4927915803786424e-20	3915563446212558e-20	4809957172669752e-20	6216101475671823e-20	4212975439302062e-20	5807059671940909e-20	5145943361610232e-20	370484314397486e-19	5851932214006659e-20	4627803191743936e-20	4817733529320268e-20	7818879861206567e-20	29553383295115285e-21	4815884810035167e-20	6307188560910762e-20	5507569626581598e-20	4988335907497374e-20	6577417043258405e-20	5080281120627415e-20	484343771133708e-19	53143185388704255e-21	50916946667090135e-21	4049806008805485e-20	5212537360732454e-20	3847311671467337e-20	52952619640667726e-21	5799697642274119e-20	3156988216599263e-20	735158211603976e-19	3842953877713808e-20	5034714907480527e-20	373058854370217e-19	5915734370121184e-20	45338874029072986e-21	6210739311853982e-20	3656004777511207e-20	370108909926683e-19	4737252637940926e-20	6081836944414878e-20	398899485877539e-19	5918133214093457e-20	3672066454328326e-20	7097020653085915e-20	7340572429405265e-20	56457717277054245e-21	6728088021804727e-20	6533386464087298e-20	5895816576909746e-20	58472635245463896e-21	6055647230404658e-20	3658673148202072e-20	5990462874511435e-20	4705158380151474e-20	5115277296267705e-20	49058311396457926e-21	5727567505545839e-20	3830221559405819e-20	51423155140936656e-21	42179008024100844e-21	3985838456116628e-20	580145311123865e-19	4902692725378014e-20	6244408717731265e-20	5082465381873822e-20	3797858476241388e-20	36214463745160345e-21	568032821117094e-19	4679996220709592e-20	3947493001520854e-20	5058619173664795e-20	5220590314241569e-20	4891250676968548e-20	5736289418403472e-20	4730511169269014e-20	7586012401330605e-20	4564530824630928e-20	5142410329036268e-20	465548794090683e-19	5019587345915205e-20	391980463137545e-19	39682512572556127e-21	4003590593164533e-20	6345767215193837e-20	7017765271379817e-20	6262154355233392e-20	4533081125960219e-20	6502783512737252e-20	41083737085100325e-21	6311970635200967e-20	5202035546989591e-20	50544285596964246e-21	4797834819258642e-20	53028996660535875e-21	6646224511942832e-20	6636317223773243e-20	6464409408113256e-20	5561445160204371e-20	52355553459326433e-21	4631337159593615e-20	54984933297731125e-21	33104250634150566e-21	5530889406750472e-20	34700271885917836e-21	5918107176579212e-20	46878747155947586e-21	5387902351661291e-20	5025428077936414e-20	7098714858329218e-20	37967121198578874e-21	6530254306505235e-20	3835285579926411e-20	4630542958549045e-20	590562477299095e-19	4611570629549921e-20	2886045090426736e-20	47681004149027184e-21	4592710127475736e-20	4363343921745423e-20	4899299431634571e-20	46760133499145264e-21	6207684130710297e-20	40693981094857846e-21	5731684062080737e-20	45762859305945586e-21	45388186465438996e-21	27017300527817867e-21	606759472917751e-19	6363924348326462e-20	59192578185804815e-21	3849560511758196e-20	4912851055463182e-20	7154832377916381e-20	56798828013468575e-21	56783088315154745e-21	552828750320561e-19	49408360356643815e-21	3688520857064117e-20	6036883306908642e-20	7009199624961163e-20	56220865720835006e-21	5424545293873473e-20	757245234378771e-19	48251422945404864e-21	4210116097623212e-20	3071107763120872e-20	4441535385152778e-20	5606107401325608e-20	4229815124671033e-20	60262757588108044e-21	6425724670062383e-20	5818547027370343e-20	60521159114683606e-21	46318233583011324e-21	5926801667452561e-20	4994868576049744e-20	427724086894224e-19	5352858647839758e-20	468420824998666e-19	3709422967311797e-20	51178439266184885e-21	47278162163984827e-21	60112284785752506e-21	648599358946998e-19	4817508338303282e-20	446393535351993e-19	4211174748985546e-20	633916491337844e-19	31253191410829604e-21	6388609957094633e-20	4751500054501045e-20	5389539130760525e-20	6441067523923584e-20	4332482035998806e-20	56325067577993643e-21	5598790056216635e-20	490933051801064e-19	583519743267412e-19	58071667932317325e-21	453148054899927e-19	46970096293039656e-21	54560956029512845e-21	6104590487895669e-20	59401447378274335e-21	49574589961937894e-21	4780392225899785e-20	53676713176792164e-21	339263475063051e-19	53864956371076264e-21	5165358691857259e-20	4605202118364788e-20	6300940951106066e-20	5429601766511564e-20	3447862046284409e-20	5378498844422003e-20	5561734658197497e-20	6708180618002241e-20	411827269798457e-19	3672508335639871e-20	6850113205583453e-20	6210094378939887e-20	3724830007653946e-20	5830271993733689e-20	654761715299038e-19	36341294559393854e-21	5597841296126548e-20	4080813825102594e-20	6617400515393791e-20	4376884463276007e-20	6056163728144153e-20	3570673768568264e-20	5060867042898956e-20	5740714356908304e-20	5067679706559134e-20	5379758388487996e-20	55977491377371954e-21	4001579176001607e-20	5352078369226986e-20	4546550388694857e-20	5496293865677719e-20	404512446780634e-19	4686146113132211e-20	4736814179382365e-20	3817462515097932e-20	53052380368630743e-21	4447775892417295e-20	6763384132597881e-20	51238128587785324e-21	5919198779365704e-20	4796218999705227e-20	48632511804335184e-21	4175135719239216e-20	1806923376207444e-20	4966649772418307e-20	3781065562648451e-20	5736326853812159e-20	31461202621225065e-21	5440162679503136e-20	29612819581751038e-21	6137422428280922e-20	5882607784926146e-20	5093356005019967e-20	5037066770767571e-20	39204478593054564e-21	4371407503253232e-20	5001464045528359e-20	5677069246242296e-20	4590099820952489e-20	5623398356943744e-20	4801278171826648e-20	5353375064615848e-20	3803331310326652e-20	46668606708149955e-21	4027847217395568e-20	5820400698290851e-20	4199987145964341e-20	526370022288155e-19	4963420878436965e-20	3095244564738505e-20	47761392340574165e-21	47650226815613776e-21	6479327436419815e-20	50012338885984265e-21	3391124104553479e-20	4122269392285215e-20	3771374752935874e-20	6720063827488972e-20	5154695369106404e-20	5438656608631181e-20	49557478663423744e-21	6190897590853521e-20	5480529214186975e-20	4428804107455802e-20	5266540502045954e-20	6086476422135438e-20	5063873594419707e-20	36484810503746724e-21	3267231845272819e-20	5692599712494976e-20	43300860129942926e-21	4277759457355245e-20	4134847826259043e-20	39520717737088134e-21	2587643255342563e-20	41789380086289105e-21	4294722255313253e-20	4903690028987425e-20	45445379243410557e-21	4806701325433686e-20	6740186826394231e-20	6553171312259738e-20	50807803173663946e-21	55326154015442034e-21	5598742524515518e-20	6210860753615212e-20	6722229270530458e-20	5330008872124421e-20	6353948539194046e-20	39468440378654416e-21	5909620386016614e-20	5750530968436081e-20	55492714322482495e-21	52267874670487446e-21	5970742429597118e-20	57851503609096346e-21	648646888648054e-19	4637000191416421e-20	20826367858067595e-21	5989316668210778e-20	5348996682035879e-20	5018977196451223e-20	5741501953975553e-20	7721986157426048e-20	52415601107166415e-21	5547824719391092e-20	6066020597543476e-20	24232932258795725e-21	5716850186494909e-20	54014408066750964e-21	5227930715847152e-20	6218318701918644e-20	50435755082955445e-21	54573414365327214e-21	6216601384641195e-20	359215055845212e-19	49208903209985604e-21	4590105624685526e-20	450715121492697e-19	6209897063891878e-20	3195948006352328e-20	6856869984838389e-20	59853124670279245e-21	7014415028322041e-20	4332751783453891e-20	615511158618235e-19	44586665014404414e-21	34901807086890074e-21	3741001341714418e-20	4229860803366503e-20	6025579116692064e-20	58894985143869796e-21	4778495381358117e-20	6220313061362036e-20	39858953718412137e-21	6996423698091476e-20	4785939471073294e-20	7340675236115906e-20	7745093698151072e-20	7177065597293713e-20	4820520318643925e-20	3441978450966681e-20	5954336626042789e-20	5207410297297783e-20	56818588252939616e-21	5901500203256325e-20	5264417499362084e-20	4600992895747209e-20	56393377366067865e-21	5687993694550547e-20	4907811511677108e-20	6710230717470366e-20	5981187278853104e-20	6105240378837714e-20	3588931175784385e-20	6784406142438715e-20	4802698835383103e-20	519101997039693e-19	4309574069896083e-20	5312667914576907e-20	39503498802251535e-21	5498377161305386e-20	44126782188686865e-21	3448658000249273e-20	4766471449516879e-20	4965807386081569e-20	3372987476485727e-20	5632039727777861e-20	60561084324741896e-21	5049667627085016e-20	5289465267166774e-20	5225574329244777e-20	57160893982952155e-21	6986319469868785e-20	4139542979237595e-20	50720859351992793e-21	5224707624162741e-20	3830574502245805e-20	3196582853515526e-20	7570209886856222e-20	49489634137598884e-21	6140074604815753e-20	5794790029375474e-20	7208012285224697e-20	5793352258037852e-20	52196787698810366e-21	5414696713043779e-20	5227765266618815e-20	781055162318065e-19	4542502184881814e-20	4540972847798482e-20	4382008785246896e-20	4423735182317147e-20	60599390899130265e-21	5055271755590458e-20	5084558197146649e-20	6355530986824945e-20	49108095207051645e-21	5770743216406467e-20	57349639399384157e-21	6781060593636532e-20	55466476901733836e-21	59648589811982385e-21	5989107686230124e-20	6150168768574467e-20	47238637607344395e-21	37276353776470453e-21	44917683875655734e-21	6772284832289716e-20	27858190916523076e-21	47504780263768796e-21	49112747069894343e-21	47632308386574775e-21	4734188500593863e-20	45419427528495455e-21	45580681954616056e-21	6188939015413478e-20	6800446722888493e-20	6098648475337498e-20	5194471208565917e-20	6327436545720075e-20	591737601489797e-19	7069890226932004e-20	6349228326951643e-20	5923694908742995e-20	5202179922489729e-20	5111372882655559e-20	5739663267462136e-20	3930894234381116e-20	54397658394765385e-21	733176719701485e-19	3091149752269147e-20	6469022152597417e-20	52103505283162884e-21	479820193189138e-19	4993540388719802e-20	51271820028317755e-21	4553840394336926e-20	3808495376257961e-20	6220461857476394e-20	7078464893101314e-20	57206487702816365e-21	37842697896851476e-21	4615920731958067e-20	5532773676629592e-20	30291120861675497e-21	5854422296720047e-20	55701937195914435e-21	5821372620882022e-20	44125983563748725e-21	6489976646933532e-20	59909977459960626e-21	59553063269309494e-21	4891190396877766e-20	47255676081016435e-21	4847947380374993e-20	62835455457601e-18	4120084247723497e-20	48639426241229405e-21	5532862453682939e-20	4770470774834965e-20	4351695811590773e-20	7519131998633705e-20	54264754062307523e-21	4685198597288611e-20	4362020491301194e-20	4316626129371546e-20	6425068890781272e-20	5055548526107073e-20	39319120729633736e-21	5311751150222737e-20	5645687764489237e-20	53257428633238585e-21	4018874626595809e-20	6027750172429734e-20	6706034888465021e-20	5596055455617626e-20	5035635818847623e-20	5522750696768943e-20	4484749046272577e-20	53728396796568724e-21	4915021695850828e-20	4395475061649108e-20	5198950462153584e-20	6319868967355211e-20	4139710639470912e-20	5902416288241973e-20	4936681964888872e-20	37061502181746765e-21	6381866242121607e-20	628659384256229e-19	5563555005299553e-20	3724561364833323e-20	489888376551486e-19	4765378833515776e-20	5489397052100647e-20	6232839717798639e-20	3960491086810168e-20	408635643198072e-19	588898399950181e-19	37725574867178907e-21	6057827045992013e-20	5176697721677374e-20	5955152434572628e-20	7257072495267668e-20	52609515828509535e-21	4354990582712406e-20	27920177368774535e-21	7123861106586205e-20	51372947541149624e-21	4959927363534868e-20	6245761582681098e-20	5589037249730368e-20	51287224148745773e-21	6251566772916141e-20	5370646575590104e-20	5033874363022844e-20	7308451200929138e-20	5496711259352658e-20	4359552635568155e-20	5853345357491125e-20	31484085971625454e-21	58691228199735154e-21	4492557149555811e-20	5200084125924222e-20	35964342896240376e-21	5638645038347507e-20	5193185039758969e-20	5146465349729115e-20	5402370203496444e-20	499769280511746e-19	46418367965055576e-21	526501398331061e-19	6671085813144095e-20	4126862517141036e-20	5640212339835166e-20	5157627816369229e-20	44096301216214155e-21	5473112249637956e-20	613363044724816e-19	45754293383598336e-21	529684799104019e-19	7132888969757083e-20	41827972619742156e-21	5081227437074569e-20	4768224351916077e-20	6822196198198636e-20	6071860477509709e-20	6433482692380762e-20	6156097343222239e-20	6023140368212448e-20	26409430550650156e-21	59265804161898925e-21	3821050704382206e-20	502215294160524e-19	59006795499510364e-21	5035680274760735e-20	6208571995013832e-20	440243060939517e-19	54937450007839477e-21	3652846129400645e-20	41716936589247576e-21	5692343894216343e-20	6850153037366319e-20	4770328668291989e-20	5267758280451932e-20	6951718438037477e-20	543642069932429e-19	561417218596249e-19	4148226250359838e-20	4666647740494816e-20	4656390506067089e-20	4662503548635861e-20	4017109359180865e-20	4360074978495325e-20	5171545857677772e-20	47187195883016175e-21	45541079404114756e-21	55611011352198925e-21	7035893329619522e-20	41436527905187616e-21	54137770884294685e-21	6284367025299797e-20	51277824886102475e-21	3289694948604583e-20	4617256021809482e-20	5319033826551415e-20	304816124884624e-19	6546010177584882e-20	4413359919687631e-20	4854553376078956e-20	457437952239692e-19	25022922744250084e-21	4431643134442468e-20	5340092468876021e-20	4304281450947936e-20	5577673395672028e-20	38502825922399474e-21	52770470659541395e-21	47232934607134486e-21	6903378634593619e-20	3618003787642946e-20	3888068917590803e-20	5249106251288279e-20	5652588434027325e-20	630766149615968e-19	4993549396617174e-20	6556711559391604e-20	4609350149191201e-20	4585356979832998e-20	4719655045437765e-20	4920261303138088e-20	38378593773603396e-21	4853841273305434e-20	40295746383093324e-21	4772247787495687e-20	36184786568220256e-21	59648054050275264e-21	5677377413261097e-20	4246471438599867e-20	5873768147200853e-20	50640745382574676e-21	4537264883986805e-20	5190950800758002e-20	4199056224565371e-20	5229959745307375e-20	4702979439311429e-20	56969295518954376e-21	3690742484234787e-20	50633951569514585e-21	52930746659978633e-21	29558802626355173e-21	4518291633801008e-20	5244832633461662e-20	41540415632434156e-21	5739559564929647e-20	3752160441292806e-20	4507273555725425e-20	5947014329050794e-20	5407743618184016e-20	58344609854524474e-21	4246938033762436e-20	6024700609863052e-20	57778636480453684e-21	50573348940239806e-21	53911506650884454e-21	5021779469018792e-20	58461566457438954e-21	6837000867614778e-20	47780971942137565e-21	56092657120012136e-21	6622378799633028e-20	6325397671043582e-20	7059370659572372e-20	5770349973534426e-20	5714708495663753e-20	58964189593670224e-21	2995630549996431e-20	5750655834224033e-20	5915898375395359e-20	591785617176308e-19	6695035337270596e-20	3464737781009024e-20	7810545633696179e-20	5496453874579674e-20	4906550731657068e-20	57711837090689405e-21	537749166226701e-19	6708062738701878e-20	40267563499335165e-21	5255612107132953e-20	5318345654266313e-20	6278748893748164e-20	5304328613147965e-20	46404509365681976e-21	2645526011287217e-20
